source_ip,destination_ip,start_time,Network_Node_Text,source_port,destination_port,flags,site,asn,num_packets,num_bytes,Label
135.0777d.04511.232,135.b1d10.d1c38.120,1415767549,A Sikh activist is assassinated by Islamists.,47152,22,"----S-,---R--,-A----,-A---F,-AP---",45c48,c4ca4,7,385,1
135.0777d.04511.232,135.b1d10.d1c38.99,1415767559,At least nine worshippers at a Shiite mosque are blown to bits by a Sunni suicide bomber.,54689,22,"----S-,---R--,-A----,-A---F,-AP---",45c48,c4ca4,7,385,1
135.0777d.04511.232,135.b1d10.d1c38.71,1415767551,Islamist bombers murder two people.,59148,22,"----S-,---R--,-A----,-A---F,-AP---",45c48,c4ca4,7,385,1
135.b1d10.13fe9.62,135.0777d.04511.232,1415767551,A magician is beheaded by the Islamic State.,22,39465,"-A----,-A---F,-A--S-,-AP---",45c48,c4ca4,5,1073,1
135.b1d10.d1c38.71,135.0777d.04511.232,1415767551,Three Yazidi sex slaves are killed trying to flee captivity.,22,59148,"-A----,-A---F,-A--S-,-AP---",45c48,c4ca4,5,1073,0
135.b1d10.d1c38.45,135.0777d.04511.232,1415767555,Video shows fundamentalists beheading a man with a necklace bomb.,22,45420,"-A----,-A---F,-A--S-,-AP---",45c48,c4ca4,6,906,1
135.b1d10.d1c38.99,135.0777d.04511.232,1415767559,One-hundred and sixty-one more Yazidi women and girls than previously reported are executed for refusing sex slavery.,22,54689,"-A----,-A---F,-A--S-,-AP---",45c48,c4ca4,6,874,0
135.0777d.04511.232,135.b1d10.13fe9.62,1415767551,A Shahid suicide bomber snuffs out four souls in a suburb.,39465,22,"----S-,---R--,-A----,-A---F,-AP---",45c48,c4ca4,7,385,0
135.0777d.04511.232,135.b1d10.13fe9.65,1415767545,A woman bleeds out following a Sunni mortar attack on a refugee camp.,43070,22,"----S-,---R--,-A----,-A---F,-AP---",45c48,c4ca4,7,385,0
135.b1d10.d1c38.56,135.0777d.04511.232,1415767559,A guard at an oil plant is gunned down by ISIS.,22,44356,"-A----,-A---F,-A--S-,-AP---",45c48,c4ca4,5,1073,1
135.b1d10.d1c38.98,135.0777d.04511.237,1415754221,A suicide car bomber successfully kills ten Iraqis.,22,36475,-AP---,45c48,c4ca4,6,504,0
135.0777d.04511.237,135.b1d10.d1c38.98,1415692610,An 'atheist' professor is hacked to death by Islamists.,36475,22,"----S-,-A----,-AP---",45c48,c4ca4,12,1008,1
135.0777d.04511.237,135.b1d10.d1c38.83,1415667916,A Fedayeen suicide bomber murders four rivals.,45099,22,"-A----,-AP---",45c48,c4ca4,12,1008,0
135.b1d10.d1c38.15,135.0777d.04511.237,1415754931,Four locals are blown to bits by a Fedayeen suicide car bomber.,22,62901,"-A----,-AP---",45c48,c4ca4,6,504,1
135.b1d10.d1c38.112,135.0777d.04511.237,1415752535,Two women are dragged to a market and executed by ISIS.,22,51452,-AP---,45c48,c4ca4,6,504,0
135.b1d10.d1c38.62,135.0777d.04511.237,1415753364,A 75-year-old Hindu is stabbed to death over his religion by a young Muslim.,22,33026,"-A----,-AP---",45c48,c4ca4,231390,344274432,1
135.b1d10.13fe9.85,135.0777d.04511.237,1415753400,Muslim 'insurgents' gun down a guard at a bank.,22,59307,-AP---,45c48,c4ca4,6,504,1
135.b1d10.d1c38.19,135.0777d.04511.237,1415754001,Thirty herdsmen and their families are massacred by Boko Haram.,22,36745,-AP---,45c48,c4ca4,6,504,0
135.b1d10.13fe9.71,135.0777d.04511.237,1415755293,Seven security personnel are blown up by al-Qaeda bombers.,22,45596,-AP---,45c48,c4ca4,6,504,1
135.0777d.04511.237,135.b1d10.d1c38.79,1415701906,Two lives are extinguished by a Shahid suicide bomber.,51495,22,"-A----,-AP---",45c48,c4ca4,12,1008,0
135.b1d10.13fe9.54,135.0777d.04511.237,1415754201,"al-Qaeda linked militant send mortars into a residential neighborhood, killing eleven.",22,45578,-AP---,45c48,c4ca4,6,504,0
135.b1d10.d1c38.34,135.0777d.04511.237,1415755307,Two civilians are torn to shreds by an ISIS rocket.,22,48813,-AP---,45c48,c4ca4,6,504,1
135.b1d10.d1c38.83,135.0777d.04511.237,1415745501,Suicide bombers kill two guards outside a rival mosque.,22,45099,-AP---,45c48,c4ca4,6,504,1
135.b1d10.d1c38.90,135.0777d.04511.237,1415738039,Six Iraqis are laid out by a Fedayeen suicide bomber.,22,33043,"-A----,-AP---",45c48,c4ca4,6,504,0
135.b1d10.d1c38.57,135.0777d.04511.237,1415752854,A gay rights magazine editor is stabbed to death along with a companion by five men shouting praises to Allah.,22,33016,"-A----,-AP---",45c48,c4ca4,6,504,1
135.0777d.04511.237,135.b1d10.d1c38.19,1415699789,"A car bomb strikes a Shiite mosque, killing six bystanders.",36745,22,"-A----,-AP---",45c48,c4ca4,12,1008,0
135.b1d10.d1c38.29,135.0777d.04511.237,1415745692,Three women are executed for refusing to blow themselves up at a refugee camp.,22,45091,-AP---,45c48,c4ca4,6,504,1
135.0777d.04511.237,135.b1d10.13fe9.54,1415483584,"Forty-eight people are reported dead after Muslim terrorists attack their village, hacking, shooting, and burning their homes and church.",45578,22,"-A----,-AP---",45c48,c4ca4,12,1008,0
135.0777d.04511.237,135.b1d10.13fe9.53,1415643623,A man is shot in front of a pharmacy at close range by Islamic militants.,45577,22,"-A----,-AP---",45c48,c4ca4,12,1008,1
135.b1d10.d1c38.51,135.0777d.04511.237,1415742124,Four young people are arrested at a university and then burned alive by caliphate members.,22,45105,"-A----,-AP---",45c48,c4ca4,6,504,0
135.0777d.04511.237,135.b1d10.d1c38.94,1415692609,"A family of seven, including two women and a 6-year-old, are pulled from their home and shot in the head by Islamic State loyalists.",36473,22,"----S-,-A----,-AP---",45c48,c4ca4,12,1008,0
135.b1d10.d1c38.89,135.0777d.04511.237,1415755433,A 33-year-old dies from wounds following a Muslim bomb blast.,22,33039,"-A----,-AP---",45c48,c4ca4,6,504,0
135.0777d.04511.237,135.b1d10.d1c38.89,1415326083,Eleven people standing outside a cinema in a Shiite district are eliminated by Sunni extremists.,33039,22,"-A----,-AP---",45c48,c4ca4,12,1008,0
135.b1d10.d1c38.66,135.0777d.04511.237,1415741196,Two rubber traders are gunned down by Muslim terrorists.,22,33033,"-A----,-AP---",45c48,c4ca4,4,336,0
135.b1d10.d1c38.58,135.0777d.04511.237,1415755284,Two civilians are reduced to rubble by a Sunni rocket attack on a café district.,22,33017,"-A----,-AP---",45c48,c4ca4,6,504,1
135.0777d.04511.237,135.b1d10.d1c38.61,1415425854,An ISIS suicide bomber massacres seven people in a shopping district.,33024,22,"-A----,-AP---",45c48,c4ca4,12,1008,1
135.b1d10.d1c38.52,135.0777d.04511.237,1415755656,Seven civilians are reportedly drowned in metal cages by a Sharia court.,22,36750,-AP---,45c48,c4ca4,6,504,0
135.0777d.04511.237,135.b1d10.d1c38.52,1415753852,The severed head of a Canadian retiree is found seven months after his capture by Abu Sayyaf.,36750,22,"-A----,-AP---",45c48,c4ca4,12,1008,0
135.b1d10.d1c38.75,135.0777d.04511.237,1415753971,"Sunni hardliners pour rocket fire into a small town, killing at least sixteen civilians - including children.",22,48802,-AP---,45c48,c4ca4,6,504,0
135.0777d.04511.237,135.b1d10.d1c38.75,1415709290,"Islamists fire an RPG into a government convoy, killing eight occupants.",48802,22,"-A----,-AP---",45c48,c4ca4,12,1008,1
135.0777d.04511.237,135.b1d10.13fe9.67,1415497526,A Christian boy is lynched for flirting with a Muslim girl.,59301,22,"-A----,-AP---",45c48,c4ca4,12,1008,1
135.b1d10.d1c38.125,135.0777d.04511.237,1415753809,Four innocents lose their lives to Sunni shrapnel.,22,38657,-AP---,45c48,c4ca4,6,504,1
135.b1d10.13fe9.53,135.0777d.04511.237,1415750466,Three local cops are brought down by an al-Qaeda affiliate.,22,45577,-AP---,45c48,c4ca4,6,504,1
135.0777d.04511.237,135.b1d10.9cfdf.146,1415692836,Islamic militants gun down a shopkeeper.,36817,22,"----S-,-A----,-AP---",45c48,c4ca4,12,1008,1
135.b1d10.d1c38.97,135.0777d.04511.237,1415755433,Two patrons are laid out by a Mujahideen bomb blast at a popular market.,22,45084,-AP---,45c48,c4ca4,6,504,0
135.0777d.04511.237,135.b1d10.d1c38.97,1415327616,Twenty-eight civilians are executed for trying to flee the caliphate.,45084,22,"-A----,-AP---",45c48,c4ca4,12,1008,1
135.b1d10.d1c38.16,135.0777d.04511.237,1415747949,A police officer turns fundamentalist and shoot three others in the back.,22,36725,"-A----,-AP---",45c48,c4ca4,6,504,0
135.b1d10.d1c38.25,135.0777d.04511.232,1415767519,A Christian girl is burned alive in her home when her family is unable to pay jizya.,22,36976,"-A----,-A---F,-A--S-,-AP---",45c48,c4ca4,6,906,0
135.0777d.04511.232,135.b1d10.d1c38.25,1415767519,A Shiite militia sniper picks off a teenager from a distance.,36976,22,"----S-,---R--,-A----,-A---F,-AP---",45c48,c4ca4,7,385,0
135.0777d.04511.232,135.b1d10.d1c38.58,1415767518,A Muslim bomb targeting military engineers on a humanitarian mission leaves one dead.,45160,22,"----S-,---R--,-A----,-A---F,-AP---",45c48,c4ca4,7,385,1
135.0777d.04511.232,135.b1d10.d1c38.115,1415767518,The Taliban kill five local cops in two separate terror attacks.,59049,22,"----S-,---R--,-A----,-A---F,-AP---",45c48,c4ca4,7,385,0
135.0777d.04511.232,135.b1d10.d1c38.16,1415767519,A teenage girl is beaten and then stabbed to death after disregarding her conservative brother's instructions not to talk to boys.,56308,22,"----S-,---R--,-A----,-A---F,-AP---",45c48,c4ca4,7,385,1
135.b1d10.d1c38.16,135.0777d.04511.232,1415767519,Suspected Taliban shoot a man to death and wound his 7-year-old son.,22,56308,"-A----,-A---F,-A--S-,-AP---",45c48,c4ca4,6,874,0
135.b1d10.13fe9.86,135.0777d.04511.232,1415767520,"Terrorists shell an Armenian district, killing six residents.",22,33138,"-A----,-A---F,-A--S-,-AP---",45c48,c4ca4,5,1073,1
135.b1d10.d1c38.58,135.0777d.04511.232,1415767518,Two young men are beheaded by ISIS.,22,45160,"-A----,-A---F,-A--S-,-AP---",45c48,c4ca4,5,1073,0
135.b1d10.d1c38.115,135.0777d.04511.232,1415767518,Fifteen members of a jirga council 'honor kill' a 16-year-old girl by burning her alive in a van for helping a couple elope.,22,59049,"-A----,-A---F,-A--S-,-AP---",45c48,c4ca4,5,1129,1
135.b1d10.13fe9.96,135.0777d.04511.232,1415767519,A retired man is murdered by suspected Islamists.,22,35303,"-A----,-A---F,-A--S-,-AP---",45c48,c4ca4,5,1129,1
135.0777d.04511.232,135.b1d10.13fe9.86,1415767520,At least fifteen worshippers are killed when Sunnis shell a rival mosque during Friday prayers.,33138,22,"----S-,---R--,-A----,-A---F,-AP---",45c48,c4ca4,7,385,0
135.0777d.04511.232,135.b1d10.13fe9.96,1415767519,Three local cops are taken out by an ISIS suicide bomber.,35303,22,"----S-,---R--,-A----,-A---F,-AP---",45c48,c4ca4,7,385,1
135.b1d10.13fe9.95,135.0777d.04511.232,1415767528,Four suicide car bombers kill eleven Iraqis.,22,49820,"-A----,-A---F,-A--S-,-AP---",45c48,c4ca4,5,1129,0
135.b1d10.d1c38.97,135.0777d.04511.232,1415767520,A man and his daughter are burnt alive in their church by Boko Haram.,22,57139,"-A----,-A---F,-A--S-,-AP---",45c48,c4ca4,6,850,0
135.b1d10.d1c38.94,135.0777d.04511.232,1415767535,Over two dozen civilians are exterminated by an al-Nusra mortar attack on their neighborhood.,22,41171,"-A----,-A---F,-A--S-,-AP---",45c48,c4ca4,6,850,1
135.b1d10.d1c38.125,135.0777d.04511.232,1415767520,A Hindu tailor is hacked to death for 'slurring the Prophet'.,22,40432,"-A----,-A---F,-A--S-,-AP---",45c48,c4ca4,5,1073,1
135.b1d10.d1c38.61,135.0777d.04511.232,1415767529,A woman is honor killed by her family over a sexual affair.,22,53425,"-A----,-A---F,-A--S-,-AP---",45c48,c4ca4,5,1073,0
135.0777d.04511.232,135.b1d10.d1c38.125,1415767520,A Sunni suicide bomber sends two dozen Shiite pilgrims straight to Allah.,40432,22,"----S-,---R--,-A----,-A---F,-AP---",45c48,c4ca4,7,385,1
135.0777d.04511.232,135.b1d10.d1c38.94,1415767535,Twenty-two defenders of a small town are killed during an al-Shabaab attack that began with a suicide bomber.,41171,22,"----S-,---R--,-A----,-A---F,-AP---",45c48,c4ca4,7,385,0
135.0777d.04511.232,135.b1d10.d1c38.38,1415767524,Five people are taken down by a Fedayeen suicide car bomber.,48399,22,"----S-,---R--,-A----,-A---F,-AP---",45c48,c4ca4,7,385,1
135.0777d.04511.232,135.b1d10.d1c38.97,1415767520,Four teenagers are beheaded by the Islamic State.,57139,22,"----S-,---R--,-A----,-A---F,-AP---",45c48,c4ca4,7,385,0
135.0777d.04511.232,135.b1d10.d1c38.76,1415767530,Several children are among over three dozen dead when two suicide car bomb blasts go off in different areas.,54184,22,"----S-,---R--,-A----,-A---F,-AP---",45c48,c4ca4,7,385,1
135.0777d.04511.232,135.b1d10.d1c38.61,1415767529,"An ISIS suicide car bombers detonates at a police station, killing two officers.",53425,22,"----S-,---R--,-A----,-A---F,-AP---",45c48,c4ca4,7,385,0
135.b1d10.13fe9.53,135.0777d.04511.232,1415767521,A man and his nephew are shot in the head in their own home by Fulani terrorists.,22,38642,"-A----,-A---F,-A--S-,-AP---",45c48,c4ca4,5,1073,0
135.b1d10.d1c38.76,135.0777d.04511.232,1415767530,Three more Shiite pilgrims are taken out by Sunni bombers.,22,54184,"-A----,-A---F,-A--S-,-AP---",45c48,c4ca4,5,1129,0
135.b1d10.9cfdf.128,135.0777d.04511.232,1415767521,Four young Yazidi women are dragged to the public square and shot in the head for trying to escape sex slavery.,22,49225,"-A----,-A---F,-A--S-,-AP---",45c48,c4ca4,5,1129,0
135.b1d10.d1c38.38,135.0777d.04511.232,1415767524,"Sunni Radicals fire a rocket at a hospital, killing three women.",22,48399,"-A----,-A---F,-A--S-,-AP---",45c48,c4ca4,6,850,0
135.0777d.04511.232,135.b1d10.9cfdf.128,1415767521,Eighteen Shiite pilgrims are reduced to pulp by a Sunni car bomb.,49225,22,"----S-,---R--,-A----,-A---F,-AP---",45c48,c4ca4,7,385,1
135.0777d.04511.232,135.b1d10.9cfdf.146,1415767521,Terrorists toss a hand grenade into a rival mosque.,52486,22,"----S-,---R--,-A----,-A---F,-AP---",45c48,c4ca4,7,385,1
135.0777d.04511.232,135.b1d10.13fe9.53,1415767521,Muslim bombers kill the member of a local security patrol.,38642,22,"----S-,---R--,-A----,-A---F,-AP---",45c48,c4ca4,7,385,0
135.0777d.04511.232,135.b1d10.13fe9.95,1415767528,Islamists toss a bomb into the home of a Christian family.,49820,22,"----S-,---R--,-A----,-A---F,-AP---",45c48,c4ca4,7,385,0
135.b1d10.9cfdf.146,135.0777d.04511.232,1415767521,"al-Nusra fire 60 mortars into a Christian residential area, killing nine innocents.",22,52486,"-A----,-A---F,-A--S-,-AP---",45c48,c4ca4,5,1129,0
135.b1d10.d1c38.52,135.0777d.04511.232,1415767540,A 14-year-old girl is killed when a suicide bomber goes off next to her.,22,57688,"-A----,-A---F,-A--S-,-AP---",45c48,c4ca4,5,1129,1
135.b1d10.13fe9.67,135.0777d.04511.232,1415767550,Five women are executed by the Islamic State.,22,36310,"-A----,-A---F,-A--S-,-AP---",45c48,c4ca4,5,1073,1
135.0777d.04511.232,135.b1d10.d1c38.111,1415767538,"ADF Islamists hack and slash thirty-four Christian villagers to death in their own homes, including eight women and four children.",42531,22,"----S-,---R--,-A----,-A---F,-AP---",45c48,c4ca4,7,385,1
135.0777d.04511.232,135.b1d10.d1c38.116,1415767538,Two people lose their lives when Mujahid bombers target a vegetable market.,53059,22,"----S-,---R--,-A----,-A---F,-AP---",45c48,c4ca4,7,385,1
135.0777d.04511.232,135.b1d10.d1c38.89,1415767541,ISIS bombers pick off four civilians trying to flee the caliphate.,51406,22,"----S-,---R--,-A----,-A---F,-AP---",45c48,c4ca4,7,385,1
135.0777d.04511.232,135.b1d10.d1c38.104,1415767546,al-Nusra militants take out three family members with a rocket attack on their home.,56547,22,"----S-,---R--,-A----,-A---F,-AP---",45c48,c4ca4,7,385,0
135.0777d.04511.232,135.b1d10.d1c38.66,1415767550,Muslim terrorists slaughter ten villagers in their homes.,55340,22,"----S-,---R--,-A----,-A---F,-AP---",45c48,c4ca4,7,385,1
135.0777d.04511.232,135.b1d10.d1c38.52,1415767540,Four children are among fifteen civilians murdered by Jabhat al-Nusra.,57688,22,"----S-,---R--,-A----,-A---F,-AP---",45c48,c4ca4,7,385,0
135.b1d10.13fe9.117,135.0777d.04511.232,1415767539,Five girls are pulled from their homes and executed after their families could not pay a special tax to the caliph.,22,39377,"-A----,-A---F,-A--S-,-AP---",45c48,c4ca4,5,1073,0
135.b1d10.d1c38.89,135.0777d.04511.232,1415767541,Five mourners are killed by a bomb planted at a graveyard.,22,51406,"-A----,-A---F,-A--S-,-AP---",45c48,c4ca4,5,1073,0
135.b1d10.d1c38.66,135.0777d.04511.232,1415767550,A 5-year-old girl bleeds to death following an ISIS rocket attack on her neighborhood.,22,55340,"-A----,-A---F,-A--S-,-AP---",45c48,c4ca4,5,1073,1
135.b1d10.13fe9.60,135.0777d.04511.232,1415767540,Fundamentalists take out five civilians with a remote-controlled bomb.,22,41259,"-A----,-A---F,-A--S-,-AP---",45c48,c4ca4,5,1073,0
135.b1d10.d1c38.104,135.0777d.04511.232,1415767546,"A dozen people are modularized by a pair of Fedayeen suicide bombers, including four children and three women.",22,56547,"-A----,-A---F,-A--S-,-AP---",45c48,c4ca4,6,850,1
135.b1d10.d1c38.116,135.0777d.04511.232,1415767538,Five people at are laid out by a Shahid suicide bomber.,22,53059,"-A----,-A---F,-A--S-,-AP---",45c48,c4ca4,6,850,0
135.b1d10.d1c38.111,135.0777d.04511.232,1415767538,A 7-year-old boy is executed in the public square by a Sharia court for 'insulting divinity'.,22,42531,"-A----,-A---F,-A--S-,-AP---",45c48,c4ca4,6,850,1
135.b1d10.13fe9.39,135.0777d.04511.232,1415767549,Four small children from the same family are vaporized by Taliban bombers.,22,58375,"-A----,-A---F,-A--S-,-AP---",45c48,c4ca4,5,1073,0
135.0777d.04511.232,135.b1d10.13fe9.67,1415767550,Four people are hacked to death by ADF Islamists.,36310,22,"----S-,---R--,-A----,-A---F,-AP---",45c48,c4ca4,7,385,1
135.0777d.04511.232,135.b1d10.13fe9.117,1415767539,Five civilians are executed by the caliphate for apostasy.,39377,22,"----S-,---R--,-A----,-A---F,-AP---",45c48,c4ca4,7,385,1
135.0777d.04511.232,135.b1d10.13fe9.60,1415767540,Seven patrons are left dead after suspected fundamentalists bomb a market selling qat.,41259,22,"----S-,---R--,-A----,-A---F,-AP---",45c48,c4ca4,7,385,0
135.0777d.04511.232,135.b1d10.13fe9.39,1415767549,The caretaker for a Hindu temple is stabbed to death by a Muslim gang.,58375,22,"----S-,---R--,-A----,-A---F,-AP---",45c48,c4ca4,7,385,1
135.b1d10.d1c38.51,135.0777d.04511.232,1415767550,Islamic terrorists murder a border guard.,22,34328,"-A----,-A---F,-A--S-,-AP---",45c48,c4ca4,6,874,0
135.b1d10.d1c38.33,135.0777d.04511.232,1415767558,Two Shiite lawyers are gunned down in a targeted attack.,22,46111,"-A----,-A---F,-A--S-,-AP---",45c48,c4ca4,6,850,0
135.b1d10.d1c38.47,135.0777d.04511.232,1415767558,Two Shiite school teachers are shot dead in a targeted attack.,22,45823,"-A----,-A---F,-A--S-,-AP---",45c48,c4ca4,6,874,1
135.b1d10.13fe9.59,135.0777d.04511.232,1415767555,Mujahideen bombers dismantle three innocentshttp://news.xinhuanet.com/english/2016-05/08/c_135343118.htm.,22,42037,"-A----,-A---F,-A--S-,-AP---",45c48,c4ca4,5,1073,1
135.0777d.04511.232,135.b1d10.d1c38.51,1415767550,Thirteen innocents are hacked to death by the Muslim Defense International.,34328,22,"----S-,---R--,-A----,-A---F,-AP---",45c48,c4ca4,7,385,0
135.0777d.04511.232,135.b1d10.d1c38.33,1415767558,"An accused adulteress is forced to kneel, then shot in the head by Sharia enthusiasts.",46111,22,"----S-,---R--,-A----,-A---F,-AP---",45c48,c4ca4,7,385,1
135.0777d.04511.232,135.b1d10.d1c38.47,1415767558,Two local cops are kidnapped and murdered by religious extremists.,45823,22,"----S-,---R--,-A----,-A---F,-AP---",45c48,c4ca4,7,385,0
135.0777d.04511.232,135.b1d10.d1c38.75,1415767553,Six women and four children are among twenty-one civilians blown to bits by ISIS bombers.,50048,22,"----S-,---R--,-A----,-A---F,-AP---",45c48,c4ca4,7,385,1
